pta_9,pta_8,pta_79,pta_72,pta_70,pta_7,pta_69,pta_68,pta_67,pta_66,pta_63,pta_62,pta_60,pta_6,pta_59,pta_58,pta_57,pta_56,pta_55,pta_54,pta_53,pta_52,pta_51,pta_50,pta_5,pta_48,pta_47,pta_449,pta_448,pta_447,pta_446,pta_445,pta_444,pta_443,pta_442,pta_441,pta_440,pta_439,pta_436,pta_435,pta_434,pta_430,pta_428,pta_427,pta_426,pta_425,pta_419,pta_418,pta_416,pta_415,pta_413,pta_412,pta_411,pta_409,pta_408,pta_405,pta_404,pta_403,pta_402,pta_401,pta_400,pta_40,pta_4,pta_399,pta_398,pta_397,pta_396,pta_395,pta_394,pta_393,pta_392,pta_391,pta_390,pta_39,pta_389,pta_388,pta_387,pta_386,pta_385,pta_384,pta_380,pta_38,pta_379,pta_378,pta_377,pta_376,pta_375,pta_374,pta_373,pta_372,pta_371,pta_370,pta_37,pta_369,pta_368,pta_367,pta_366,pta_365,pta_364,pta_363,pta_361,pta_36,pta_358,pta_357,pta_356,pta_352,pta_351,pta_350,pta_349,pta_348,pta_347,pta_346,pta_345,pta_344,pta_343,pta_342,pta_341,pta_340,pta_34,pta_337,pta_336,pta_335,pta_334,pta_333,pta_332,pta_331,pta_330,pta_33,pta_329,pta_328,pta_327,pta_326,pta_325,pta_324,pta_323,pta_31,pta_303,pta_30,pta_3,pta_295,pta_293,pta_292,pta_291,pta_29,pta_286,pta_285,pta_284,pta_283,pta_282,pta_27,pta_265,pta_26,pta_25,pta_24,pta_23,pta_21,pta_20,pta_2,pta_196,pta_194,pta_193,pta_19,pta_182,pta_181,pta_180,pta_179,pta_177,pta_176,pta_171,pta_170,pta_17,pta_169,pta_168,pta_167,pta_166,pta_165,pta_162,pta_161,pta_160,pta_16,pta_159,pta_158,pta_157,pta_156,pta_155,pta_154,pta_153,pta_152,pta_151,pta_150,pta_15,pta_149,pta_148,pta_147,pta_146,pta_145,pta_144,pta_143,pta_142,pta_141,pta_140,pta_139,pta_13,pta_12,pta_117,pta_11,pta_10,pta_1
0.26084954,0.24084046,0.4757631,0.29396167,0.26331496,0.232575,0.23425816,0.31591016,0.41142523,0.40524548,0.25469252,0.060708452,0.27873334,0.29447538,0.21950933,0.27462772,0.33902675,0.415239,0.44002822,0.1644677,0.15214637,0.17781891,0.29968596,0.31489232,0.30175817,0.3753923,0.29113552,0.16884577,0.23833577,0.29255316,0.19681142,0.34853798,0.6286646,0.18765444,0.23621003,0.617494,0.6126308,0.22179997,0.14500499,0.15855074,0.32453424,0.68074363,0.2641475,0.2289148,0.27365324,0.09161184,0.20436205,0.26618835,0.18435475,0.22189032,0.72320026,0.11822221,0.22713472,0.3199155,0.056694705,0.20831844,0.23912762,0.35710332,0.29431677,0.23397842,0.3433957,0.2427234,0.32590443,0.14247966,0.20739575,0.22281052,0.2489489,0.29540408,0.1991179,0.18261534,0.18565162,0.20110404,0.21292841,0.26107538,0.25519687,0.22663791,0.21907303,0.4040851,0.28602412,0.16073,0.23970519,0.23259377,0.14278792,0.32466942,0.39956337,0.18029498,0.43887326,0.34559885,0.22825314,0.041842446,0.4278313,0.75835407,0.09796107,0.19151546,0.20760155,0.26748112,0.34070474,0.33642468,0.33687824,0.19580814,0.6688973,0.15040526,0.9999998,0.80800027,0.5471134,0.20443389,0.04383558,0.31413913,0.28523317,0.39014837,0.4488615,0.3892458,0.21298745,0.21595775,0.1730285,0.16897573,0.4265328,0.36743316,0.08309375,0.38407817,0.084267065,0.14694896,0.15724455,0.111051135,0.19827741,0.2842175,0.21280088,0.41827643,0.1411724,0.24780324,0.09898605,0.47072142,0.43312752,0.4286016,0.4394483,0.37817416,0.42613593,0.37980697,0.022958586,0.44430435,0.48508775,0.47291613,0.43118352,0.23380086,0.51599485,0.4434406,0.47336918,0.48200455,0.48951885,0.107693404,0.42793655,0.08179839,0.34860078,0.23605156,0.15861264,0.23606226,0.20660764,0.37276942,0.2891164,0.48430046,0.42786613,0.24909948,0.44411942,0.45718944,0.5034609,0.44863194,0.47895366,0.4503111,0.4801767,0.48434323,0.13059835,0.47486296,0.4365019,0.5178525,0.50066453,0.42922115,0.42611244,0.19847421,0.08569528,0.26358747,0.113349155,0.12817484,0.1850479,0.1694308,0.089544944,0.26011553,0.29519776,0.021638108,0.060774084,0.086181,0.35372233,0.043206953,0.050255004,0.14075853,0.18980789,0.2537813,0.20831554,0.24356638,0.1455326,0.10817313,0.28488815,0.22133596,0.42084375,0.3282518,0.4675779,0.2619989,0.16389829,0.1088299
0.2744604,0.27684817,0.5130427,0.29855448,0.2912645,0.2547913,0.31012136,0.3421441,0.4482692,0.46183944,0.18561944,-0.0072137057,0.25720382,0.28125194,0.24764356,0.27490956,0.32251713,0.47984663,0.5301192,0.1655544,0.20275931,0.17864971,0.3011419,0.29935998,0.35630348,0.35724813,0.2913702,0.20017648,0.2533295,0.3256243,0.27406493,0.36549076,0.62835246,0.20147686,0.24258907,0.60433877,0.5815013,0.252808,0.19627558,0.16340777,0.37544867,0.620847,0.2529592,0.2838448,0.22793515,0.037536316,0.20111336,0.28305203,0.29010418,0.2637792,0.7005421,0.07907654,0.23224263,0.33276612,0.15909497,0.26269186,0.26971862,0.4554276,0.28701642,0.23417678,0.40809467,0.26478627,0.28882778,0.08460163,0.21319771,0.27424735,0.3097126,0.3522382,0.22870892,0.16508777,0.28391045,0.20665233,0.28841767,0.28902698,0.31276375,0.24924177,0.24183145,0.41648805,0.31787628,0.24618556,0.27552992,0.2235612,0.22072266,0.27850342,0.47666413,0.141828,0.47995788,0.3368978,0.22960776,-0.055829752,0.488892,0.69668317,0.20069556,0.20642604,0.23614906,0.31974024,0.35283887,0.33473238,0.31133887,0.18598758,0.6913166,0.19898637,0.80800027,1.0000001,0.57871497,0.21355687,-0.032657254,0.32253247,0.2812944,0.2782315,0.43781945,0.45356068,0.26104164,0.18106031,0.23423745,0.24073662,0.41815215,0.41839245,-0.0040719244,0.41454473,0.10078564,0.16832171,0.2137865,0.19864227,0.20890151,0.34090677,0.22071078,0.45295912,0.12665671,0.16603707,0.1363598,0.4529268,0.4166449,0.3626142,0.38686666,0.4224277,0.5299175,0.3852424,-0.030742928,0.52796376,0.5783954,0.5649223,0.52667236,0.27129313,0.56545377,0.5132846,0.55276084,0.5309563,0.5609571,0.1520493,0.49496454,0.19817285,0.42766336,0.25781527,0.21502759,0.25742176,0.06959751,0.45571795,0.28368208,0.537666,0.4869716,0.2903122,0.500416,0.52382857,0.58249855,0.50299025,0.56490487,0.5225214,0.5068307,0.5262034,0.23809299,0.5526626,0.502298,0.5564407,0.5299614,0.4949807,0.40575784,0.1390952,0.12501484,0.28418082,0.18073812,0.2272408,0.23527387,0.22869298,0.04060722,0.30775782,0.31838244,-0.051006164,0.034785368,0.02405751,0.38373512,-0.07064087,-0.030651096,0.09269232,0.21216646,0.28505036,0.22818986,0.24042164,0.18622349,0.18256658,0.31414303,0.20118469,0.45473582,0.3794555,0.46273705,0.24868505,0.24384962,0.0103742955
0.3033953,0.22763659,0.640779,0.276195,0.27394897,0.20455012,0.29823193,0.4636472,0.53233725,0.58025694,0.28439128,0.27917883,0.3382099,0.397723,0.19048934,0.32945588,0.45650712,0.72061074,0.70776767,0.27022868,0.108902976,0.11689303,0.39590278,0.39635682,0.5205961,0.45715976,0.18900508,0.121191464,0.3859178,0.28816798,0.27421346,0.60012525,0.46210155,0.3167802,0.18155697,0.42796752,0.4138268,0.25594753,0.21649233,0.21208015,0.43590745,0.6793297,0.33730268,0.3185423,0.23078537,0.17393363,0.34597036,0.5926543,0.22828148,0.33009157,0.3921391,0.19355638,0.38166907,0.4837353,0.17029224,0.34574613,0.27357525,0.3350585,0.36322418,0.23364098,0.7022312,0.3861071,0.4182264,0.18739538,0.23946923,0.2038556,0.27049625,0.3126265,0.24206087,0.20843542,0.31650898,0.3537211,0.2575489,0.2950377,0.32564706,0.30956984,0.16193004,0.27667427,0.30020514,0.24896048,0.19494937,0.32397538,0.23421626,0.68436456,0.72802794,0.29993698,0.7300477,0.44906485,0.40994897,0.21201998,0.52747,0.67919105,0.170302,0.17873909,0.3759681,0.2886713,0.43010044,0.43515372,0.43847942,0.34471402,0.39961112,0.25120553,0.5471134,0.57871497,0.99999994,0.24716362,0.2054841,0.5028621,0.36864445,0.4016526,0.7212929,0.7400548,0.32831708,0.3029942,0.23513126,0.1057947,0.31461382,0.5606606,0.24137868,0.6175266,0.24868374,0.3291047,0.3187583,0.24883197,0.36050263,0.32940003,0.3144174,0.585979,0.23213306,0.29222035,0.23075517,0.3383159,0.31281137,0.49815115,0.70498973,0.63700473,0.72683716,0.6461285,0.14840178,0.73198295,0.7276372,0.75021315,0.7186912,0.30011064,0.8189768,0.8604963,0.74678254,0.8636233,0.7521754,0.24889009,0.856133,0.11556931,0.65258986,0.2577583,0.07843083,0.2276793,0.27804366,0.68170017,0.52864075,0.7897392,0.71933985,0.25461853,0.86115277,0.84970146,0.8652238,0.70264673,0.8517681,0.87127626,0.8505039,0.8658133,0.14309944,0.71321344,0.8412386,0.8704039,0.8681409,0.8420391,0.6013179,0.3063566,0.23253357,0.3798884,0.05510276,0.13385968,0.06906051,0.07025438,0.24576609,0.22178267,0.24067701,0.20563178,0.166788,0.2266945,0.33781818,0.21775061,0.19035143,0.20189783,0.17290072,0.23446356,0.1418542,0.23199022,0.2165239,0.28705788,0.41729775,0.31255093,0.5778417,0.6215935,0.68527335,0.33499876,0.22328894,0.2119871
0.48338646,0.6013188,0.32328945,0.8046092,0.4746353,0.6445023,0.40905827,0.2410592,0.37547,0.39689252,0.6279677,0.34171492,0.20472722,0.21800566,0.87313294,0.520959,0.23871723,0.35993043,0.34598124,0.4920013,0.7661593,0.6716185,0.30350295,0.31045857,0.33745158,0.23773219,0.7425914,0.6683969,0.2368168,0.392967,0.5403805,0.4536686,0.181848,0.61638737,0.8551678,0.3276319,0.056282654,0.6161446,0.5553816,0.27996603,0.54089946,0.13633534,0.3120299,0.32453716,0.2820006,0.4475133,0.43855673,0.37506375,0.54552084,0.504647,0.16998227,0.51911557,0.26560318,0.2663406,0.54758847,0.5022198,0.70693225,0.39282766,0.21655637,0.6895532,0.32885554,0.19670062,0.37156808,0.46201235,0.6272418,0.70626944,0.81408083,0.43824145,0.53570676,0.65209997,0.34152323,0.1841646,0.6851717,0.4879203,0.6331589,0.3181301,0.8553581,0.7944522,0.6150409,0.5087325,0.66992104,0.35427743,0.69789994,0.30860987,0.32478335,0.45679468,0.32666126,0.45632437,0.22244832,0.2871612,0.4007784,0.117850065,0.7745075,0.8671854,0.2415761,0.5575201,0.45119286,0.42641294,0.11166198,0.3527072,0.14238144,0.5688912,0.20443389,0.21355687,0.24716362,1.0,0.41322222,0.112900086,0.22896922,0.27285075,0.2966658,0.32094604,0.59498394,0.5206853,0.6920741,0.78961,0.68504876,0.3072881,0.36653048,0.30704463,0.5315997,0.6589028,0.52957207,0.5750124,0.1784674,0.56804186,0.6193018,0.36081833,0.63628846,0.4644945,0.5513055,0.6516721,0.6667405,0.27346697,0.29145858,0.28832278,0.31306383,0.2806736,0.42402124,0.33911395,0.35690844,0.3096256,0.32832327,0.24417683,0.273866,0.27731934,0.34011114,0.28327724,0.3173745,0.50841767,0.2656246,0.7386844,0.37389776,0.61416924,0.74150366,0.6175546,0.38565227,0.33324745,0.30624533,0.21606612,0.34024814,0.53109294,0.2828433,0.26561767,0.2754815,0.3320332,0.27588993,0.25386065,0.31979004,0.3243182,0.6883122,0.32507372,0.29352146,0.29763824,0.31694743,0.2855621,0.12249239,0.44906157,0.59806573,0.17224647,0.710457,0.69543886,0.7082415,0.7440139,0.44199443,0.4976987,0.52680814,0.32192436,0.5201062,0.42733663,0.20492272,0.3069688,0.39059922,0.42678702,0.85924405,0.48376355,0.8666545,0.61172223,0.66373825,0.56905097,0.22839405,0.5885285,0.37197682,0.29305384,0.17694117,0.19880757,0.68002874,0.37614846
0.5550803,0.35057586,0.33657825,0.38299045,0.3465664,0.5178908,0.40037876,0.26034763,0.36604697,0.37703007,0.46674863,0.84040695,0.22020018,0.18429531,0.35605067,0.58294225,0.27011508,0.33168015,0.30693138,0.4510137,0.40695256,0.459111,0.39554778,0.38756204,0.34617195,0.11509547,0.34310034,0.29125524,0.07865809,0.45205462,0.4356099,0.41370216,0.14646232,0.51199025,0.30276686,0.14889836,0.07137808,0.5919926,0.49640706,0.34554157,0.4233847,0.17820549,0.18968654,0.1270619,0.20654358,0.92774546,0.5142503,0.389417,0.3373433,0.41868147,0.049200326,0.85114264,0.13251922,0.16114989,0.5765308,0.39584482,0.47674647,0.20997928,0.19408739,0.49293175,0.3585685,0.20918895,0.20800893,0.43507078,0.5200655,0.4257692,0.22955783,0.101164594,0.47348505,0.61053437,0.063395776,0.083192386,0.4445225,0.3900925,0.49572706,0.16513969,0.33667934,0.2689636,0.45097265,0.40519372,0.43315518,0.39594752,0.44853082,0.22467482,0.37212008,0.5881043,0.34189948,0.37204573,0.08066925,0.87931424,0.4100975,-0.022206726,0.4193225,0.31182975,0.16284141,0.46315205,0.45157626,0.45283923,0.16742004,0.23271647,0.0004943664,0.50878745,0.04383558,-0.032657254,0.2054841,0.41322222,1.0,0.20362276,0.20795166,0.3278311,0.24062544,0.35704127,0.55007285,0.5001398,0.4822613,0.37152967,0.30333826,0.18332918,0.86296606,0.33983716,0.5913238,0.48922777,0.52702045,0.5590688,0.17037767,0.3417885,0.5981126,0.42290655,0.6505131,0.5467191,0.568896,0.27378014,0.2998313,0.26194376,0.24300623,0.34603336,0.29068762,0.37156397,0.92621356,0.3447278,0.27196336,0.31403056,0.3229175,0.17935824,0.303107,0.31528258,0.34430096,0.2925073,0.3235884,0.59709895,0.2991406,0.40178707,0.3355715,0.47989982,0.3710481,0.5672229,0.8306254,0.3351787,0.21294168,0.24039488,0.34626207,0.3915481,0.29821402,0.29377934,0.2793534,0.3557296,0.24424186,0.27339536,0.28302568,0.27555835,0.38603896,0.2707745,0.3075294,0.2802415,0.30869588,0.29893485,0.1175925,0.79083633,0.5696865,0.12684327,0.35540733,0.39146593,0.3708602,0.3600816,0.86218673,0.28341404,0.30140147,0.81922084,0.8622046,0.9246842,0.057042636,0.91634387,0.8497648,0.43658894,0.33857915,0.33032703,0.31319946,0.37878382,0.5943577,0.52290636,0.1890795,0.628591,0.3962635,0.2834835,0.14632168,0.20890407,0.49462247,0.93427
0.12010172,0.08816557,0.37076697,0.099041335,0.17013171,0.09914031,0.1344223,0.43153152,0.35555363,0.3913723,0.121460274,0.2624497,0.3186307,0.31465873,0.023454582,0.25801027,0.3884509,0.36866912,0.3771071,0.10309184,0.007826031,-0.014864893,0.46141315,0.46913266,0.3781285,0.2873833,0.061555095,0.053250026,0.35152775,0.09969992,0.22456491,0.37136275,0.21126391,0.18516707,-0.0125991,0.30934483,0.23012622,0.124202624,0.10966228,0.33943725,0.36358762,0.41231006,0.22463165,0.19741459,0.4253343,0.17805955,0.17596276,0.35969156,0.16525522,0.29047838,0.1332042,0.108377695,0.38001883,0.41054726,0.07724433,0.31011122,0.1312713,0.28409842,0.3006725,0.08212813,0.41891962,0.29180315,0.23990454,0.104509644,0.13857457,0.16395842,0.11638893,0.21942145,0.22878984,0.061141245,0.1851808,0.30335897,0.08889379,0.15192927,0.18431477,0.2942943,0.009050649,0.11929232,0.14213306,0.10058822,0.11661083,0.24186896,0.10739867,0.4528568,0.39167026,0.34028655,0.34198856,0.33442923,0.38687798,0.23600882,0.41078216,0.38691974,0.08448564,0.0009943077,0.4246961,0.25755,0.32660654,0.35549262,0.43319312,0.27763292,0.22421174,0.1620274,0.31413913,0.32253247,0.5028621,0.112900086,0.20362276,1.0,0.3262656,0.37837452,0.50452924,0.3860991,0.18066637,0.15097995,0.14846472,0.0046155346,0.17064206,0.49526638,0.21989058,0.34016332,0.24280715,0.21270493,0.17825565,0.13672665,0.40462503,0.21787451,0.2762591,0.4131269,0.13307439,0.18941796,0.13549198,0.18687215,0.15936607,0.45728827,0.45488507,0.34253693,0.39779744,0.39523253,0.15682866,0.40953034,0.42442134,0.4062096,0.38999382,0.26418275,0.5534208,0.5663575,0.44288945,0.56982213,0.41685414,0.16153318,0.5366476,0.029738978,0.37370816,0.09674742,0.0021137116,0.08423239,0.25321636,0.37471938,0.415211,0.56801575,0.3852828,0.19111732,0.5528343,0.54739267,0.55674195,0.37797117,0.53414804,0.532287,0.51402336,0.5394034,0.028866049,0.3755922,0.513681,0.51483786,0.52477944,0.5139596,0.35510892,0.25974774,0.15086012,0.29958597,-0.00803491,0.011829807,-0.003862518,-0.02271082,0.24049453,0.14591748,0.18614261,0.14690034,0.10844288,0.17643043,0.34950507,0.23248443,0.18978947,0.13675223,0.008975702,0.28608453,0.012739317,0.1860955,0.15836403,0.16662517,0.3945108,0.20738026,0.40339333,0.36014542,0.5391609,0.2773244,0.053015202,0.19952457
0.24437708,0.24330108,0.54118717,0.35273463,0.5685852,0.2826498,0.29174238,0.86689484,0.61013675,0.54731894,0.31654522,0.097674824,0.95673907,0.21756615,0.27118292,0.42198762,0.78262633,0.592344,0.614636,0.21707883,0.24650581,0.20727621,0.24993992,0.245385,0.6171518,0.4573215,0.2860506,0.23381792,0.6220018,0.3088667,0.4165369,0.59369844,0.260976,0.12908237,0.29961696,0.3162936,0.26301908,0.261707,0.162315,0.34487903,0.49028626,0.22393556,0.70244396,0.60891104,0.43640262,0.18829386,0.37973452,0.628529,0.34549803,0.5524026,0.23287487,0.23734657,0.5023652,0.2524484,0.17894898,0.5889618,0.2727564,0.17755201,0.9833305,0.2407251,0.48924837,0.81728435,0.45484716,0.4340256,0.22809123,0.34667072,0.28714454,0.543034,0.43067673,0.27729133,0.60324216,0.6057431,0.14754495,0.3848413,0.31777734,0.6496651,0.29259273,0.33186626,0.26088697,0.23300293,0.33038753,0.3418523,0.23402649,0.12575884,0.61257774,0.25225753,0.61646813,0.27894408,0.5887995,0.10357267,0.45539358,0.22711818,0.2478168,0.26464155,0.6126658,0.42386413,0.56532305,0.5502824,0.4469573,0.27895257,0.24165131,0.27221563,0.28523317,0.2812944,0.36864445,0.22896922,0.20795166,0.3262656,1.0,0.120255396,0.1345205,0.6262067,0.30773854,0.4725295,0.23150972,0.2540553,0.2618833,0.22082168,0.08954435,0.6337723,0.27828366,0.06892081,0.28817502,0.1564814,0.56743264,0.305891,0.36019835,0.6008935,0.28321633,0.19861536,0.20399006,0.25017947,0.24489102,0.20047674,0.14706807,0.63439494,0.5956498,0.64085954,0.15386432,0.5951928,0.5926363,0.60144794,0.6145449,0.74318165,0.36502665,0.44939068,0.5543485,0.4329506,0.5321206,0.24544506,0.45016962,0.2080177,0.6285316,0.23474482,0.2357938,0.29131716,0.2062051,0.60435885,0.35887557,0.46083462,0.6154976,0.4431068,0.45876956,0.48097304,0.49597245,0.6403161,0.4617048,0.48281923,0.49848154,0.5024107,0.16151921,0.6034265,0.52153015,0.48231992,0.5155225,0.51507133,0.13263181,0.26385638,0.23317851,0.8591652,0.2334573,0.1785909,0.23044291,0.24354157,0.32693893,0.36215517,0.47017086,0.11305165,0.22007717,0.21426307,0.2922262,0.084362805,0.14389345,0.20778197,0.2799503,0.5566495,0.29384035,0.40009433,0.25280493,0.2549773,0.8538391,0.30342487,0.6040622,0.66206723,0.32238176,0.9780656,0.10847011,0.21881764
0.31645852,0.27929187,0.2572761,0.33399063,0.034949634,0.25407588,0.08247387,0.20825815,0.16646491,0.25937986,0.22057737,0.29306617,0.10542197,0.3748088,0.2585905,0.18525098,0.19466525,0.21622679,0.24407782,0.22092879,0.19297294,0.28842023,0.38460723,0.4117639,0.14807783,0.25777054,0.24184068,0.18732736,0.21627751,0.30176443,0.115712166,0.3118224,0.4438211,0.23171294,0.20544806,0.46242303,0.2987188,0.2582259,0.2542189,0.3307431,0.26348954,0.50501895,0.25407332,0.25843483,0.3058435,0.30079356,0.29903862,0.25975105,0.053372763,0.0975462,0.34982696,0.35764936,0.25294,0.4091836,0.1800029,0.09850275,0.36590067,0.34366366,0.09846684,0.30526942,0.20298068,0.08719836,0.21220712,0.14873725,0.28918302,0.26307794,0.21761455,0.14970882,0.13130516,0.2486027,0.20467791,0.16497852,0.22474742,0.07770208,0.2816642,0.23624608,0.22765425,0.29126555,0.29120338,0.2803353,0.26351404,0.33578533,0.25025535,0.40338656,0.21477064,0.2953733,0.2216013,0.43313628,0.20697662,0.29640085,0.24100426,0.39843276,0.20592993,0.20656219,0.20960349,0.12891588,0.1351606,0.1512737,0.4694266,0.2407311,0.15186344,0.28637093,0.39014837,0.2782315,0.4016526,0.27285075,0.3278311,0.37837452,0.120255396,0.99999994,0.52709085,0.21846278,0.37410408,0.19274123,0.2257389,0.17353235,0.33508697,0.48605326,0.32965076,0.21102798,0.3162022,0.27454904,0.3042205,0.29753044,0.29042602,0.1602651,0.35273394,0.24407046,0.27960432,0.47120398,0.23982382,0.32565802,0.3293375,0.6694125,0.5582906,0.16643874,0.28214303,0.19672897,0.30765274,0.2634851,0.2804664,0.29203624,0.2670865,0.14545335,0.45623118,0.41852292,0.3159617,0.4236034,0.32111362,0.30629876,0.400536,0.15515473,0.20609927,0.25719693,0.14234784,0.27950633,0.3985548,0.1431011,0.40207967,0.37812427,0.26851502,0.11403687,0.39773536,0.37566918,0.3977413,0.25312808,0.3720406,0.36348888,0.3817329,0.3767997,0.14306654,0.23215938,0.3874638,0.38318104,0.39627725,0.37660962,0.43160012,0.38590598,0.24768548,0.13266347,0.15577343,0.14474806,0.17901263,0.14084092,0.2512578,0.12420547,0.14973992,0.24536426,0.3321611,0.34745994,0.3781067,0.2975063,0.24000376,0.35997963,0.21119514,0.12970242,0.20884578,0.18688609,0.21460918,0.26164782,0.21641016,0.2832051,0.21479729,0.19505768,0.54709846,0.08553425,0.20262031,0.37199467
0.36979806,0.2755983,0.38995588,0.3485612,0.15690619,0.27205017,0.29733604,0.2464928,0.30304915,0.36576363,0.30236977,0.3109197,0.08486614,0.38255543,0.25474253,0.30301487,0.27439234,0.4258905,0.39051837,0.3172036,0.14348382,0.18302481,0.4474672,0.44891366,0.32806844,0.28168213,0.25845924,0.16109568,0.29760674,0.23563682,0.22786374,0.46931258,0.299276,0.3541251,0.19463149,0.30902037,0.29982188,0.30345356,0.28652877,0.4423145,0.42816588,0.6024769,0.25851786,0.228386,0.3112632,0.20617588,0.30775338,0.3866859,0.15263921,0.17706946,0.31777278,0.20659536,0.38429314,0.46252564,0.18737483,0.17202707,0.33625826,0.47466722,0.105889514,0.26074108,0.41677415,0.2151516,0.27287838,0.14114198,0.25584564,0.16010028,0.2158531,0.21488553,0.17974402,0.2684996,0.22559358,0.23820606,0.2548198,0.19518007,0.30234563,0.28129277,0.15748374,0.26829362,0.29038298,0.30289775,0.13353394,0.44576648,0.25411704,0.8735151,0.42826912,0.29310971,0.4012672,0.7289702,0.27469546,0.23186813,0.4062469,0.59056324,0.16697806,0.16509932,0.34609047,0.23596528,0.22937271,0.23586693,0.4494507,0.42108434,0.26355362,0.30060133,0.4488615,0.43781945,0.7212929,0.2966658,0.24062544,0.50452924,0.1345205,0.52709085,1.0000001,0.41498396,0.35711262,0.22300205,0.27618882,0.078669526,0.30490702,0.59328216,0.2480773,0.40933576,0.4061834,0.3398276,0.37195966,0.31048948,0.34230047,0.27004284,0.3540775,0.37354416,0.2692883,0.43830323,0.29613453,0.333825,0.29303214,0.49990997,0.9488605,0.36854583,0.41191512,0.38436356,0.19544508,0.41423124,0.4474778,0.43357542,0.37350398,0.21352702,0.65957135,0.61683923,0.45212665,0.63070625,0.45934358,0.306418,0.59500486,0.07433398,0.39174026,0.3112141,0.053400863,0.33232918,0.33955237,0.37384534,0.4279634,0.5559899,0.40024582,0.1893988,0.6037414,0.5743306,0.6010072,0.38398892,0.57360977,0.5857886,0.588147,0.62616676,0.08275055,0.37135014,0.565661,0.6254213,0.6090227,0.56541926,0.72381777,0.4004014,0.2768693,0.22462517,0.057633616,0.08248377,0.07482353,0.055805814,0.2234038,0.14247833,0.1632092,0.23780343,0.2103604,0.29317954,0.41201743,0.24688779,0.23867835,0.37766066,0.20441686,0.205396,0.14965548,0.2041169,0.2609933,0.37253454,0.25686994,0.4267439,0.35642067,0.37195912,0.6888073,0.058122862,0.25338575,0.26191282
0.42678827,0.35294563,0.8439515,0.355992,0.5365321,0.39107156,0.44482383,0.7362747,0.7906078,0.81318,0.4608478,0.33064243,0.6259976,0.2867585,0.31457523,0.5796141,0.7140204,0.96644443,0.9479683,0.3581684,0.27295092,0.24809337,0.29524034,0.31295675,0.77893627,0.5016922,0.3055894,0.23100932,0.46378878,0.3997835,0.5514182,0.8598424,0.28150395,0.44227788,0.28802225,0.34369862,0.251313,0.38227683,0.31474495,0.33653757,0.64915043,0.41442874,0.49476084,0.46665075,0.25564325,0.35892847,0.50232744,0.8427427,0.48393443,0.65476984,0.3190385,0.36354887,0.39718,0.35529146,0.34847766,0.66790605,0.38511255,0.34448949,0.63113475,0.34400725,0.9124756,0.6733066,0.53299683,0.51100636,0.36282426,0.35831153,0.3771604,0.4418583,0.5496572,0.4320141,0.47605407,0.44920498,0.3583149,0.52731645,0.42259344,0.44340107,0.31292465,0.36667556,0.36536905,0.34165105,0.35996702,0.41511092,0.35498345,0.38785017,0.9423489,0.45204404,0.9741354,0.3974432,0.46141753,0.31020877,0.6836241,0.4092182,0.3072925,0.2869394,0.39963126,0.5764772,0.7171844,0.71165806,0.42359737,0.3631338,0.3562547,0.3492115,0.3892458,0.45356068,0.7400548,0.32094604,0.35704127,0.3860991,0.6262067,0.21846278,0.41498396,1.0,0.439542,0.5990482,0.29776385,0.28998205,0.33640048,0.3996015,0.25151995,0.87022376,0.37787074,0.33859512,0.4112891,0.33416298,0.38040772,0.5182231,0.49865752,0.81170136,0.43717277,0.38665372,0.3802034,0.32233468,0.33867592,0.39283934,0.41456717,0.90066755,0.9369964,0.8911248,0.27812427,0.9490311,0.8894053,0.94264287,0.93862104,0.51478076,0.7697973,0.84919375,0.93174046,0.83408445,0.9287363,0.3414908,0.84628373,0.30947816,0.9128049,0.35691056,0.25910732,0.39235634,0.32663062,0.9274021,0.57916343,0.79793686,0.9448912,0.5421235,0.85911375,0.8790895,0.8661734,0.9344634,0.85680336,0.8806612,0.8856463,0.88180166,0.30684993,0.9323935,0.880975,0.88958716,0.9053175,0.8789466,0.31145588,0.4227267,0.35959888,0.623865,0.22318432,0.30544847,0.24457414,0.268643,0.46933782,0.48003986,0.5312378,0.33660054,0.3333896,0.37084424,0.3438751,0.3031993,0.33676076,0.3477842,0.2972229,0.4171676,0.30248576,0.5022241,0.34360972,0.36282322,0.6483889,0.4857895,0.8334001,0.86918885,0.4901719,0.6504566,0.36891446,0.36371684
